index,time_us,ax,ay,az
1240,1240956,1.66876,-0.57700,-9.10036
1241,1241956,0.85952,0.24660,-9.68455
1242,1242956,2.66235,0.36152,-9.77313
1243,1243956,1.25217,-0.33279,-8.91601
1244,1244956,1.87227,1.49159,-10.18015
1245,1245956,1.94170,-0.72544,-9.01178
1246,1246956,1.40300,0.49321,-9.55287
1247,1247956,1.80762,-0.13886,-9.33260
1248,1248956,1.44131,0.05746,-9.58878
1249,1249956,1.64960,0.25857,-9.27753
1250,1250956,1.86748,0.02873,-9.58160
1251,1251956,1.80283,0.06464,-9.40682
1252,1252956,1.00556,-0.36152,-9.24162
1253,1253956,1.71904,0.14844,-9.73004
1254,1254956,1.24020,-0.17957,-9.31344
1255,1255956,2.35829,0.64883,-9.85932
1256,1256956,0.54348,-1.32878,-8.86333
1257,1257956,2.23379,1.46765,-10.34774
1258,1258956,2.03986,-1.01993,-8.90882
1259,1259956,1.16837,1.02472,-9.70849
1260,1260956,2.22421,0.56982,-9.71088
1261,1261956,1.44131,-0.59616,-9.05966
1262,1262956,1.58257,0.35195,-9.48583
1263,1263956,1.65679,-0.15562,-9.30147
1264,1264956,1.57538,0.35195,-9.69173
1265,1265956,1.53947,-0.16759,-9.29429
1266,1266956,2.03268,0.44053,-9.71567
1267,1267956,1.26414,-0.51715,-9.08839
1268,1268956,1.26893,0.05986,-9.52413
1269,1269956,1.63285,-0.07901,-9.49301
1270,1270956,1.42216,0.42617,-9.64863
1271,1271956,1.85790,-0.50278,-9.14824
1272,1272956,0.63446,-0.02155,-9.60554
1273,1273956,2.73897,0.50278,-9.90002
1274,1274956,1.26893,-0.49081,-8.90164
1275,1275956,1.82678,1.53947,-10.16099
1276,1276956,1.98240,-0.65601,-9.02135
1277,1277956,1.32639,0.45729,-9.42837
1278,1278956,1.69270,-0.11013,-9.30387
1279,1279956,1.44610,0.01197,-9.58399
1280,1280956,1.67834,0.34716,-9.36612
1281,1281956,1.72143,-0.06943,-9.57920
1282,1282956,1.84593,0.16759,-9.42358
1283,1283956,0.99120,-0.44293,-9.13627
1284,1284956,1.65439,0.15323,-9.70370
1285,1285956,1.13725,-0.26336,-9.25119
1286,1286956,2.17633,0.82121,-9.86411
1287,1287956,0.78290,-1.39343,-8.83939
1288,1288956,2.03747,1.42455,-10.31901
1289,1289956,2.20027,-0.84276,-8.99502
1290,1290956,1.09415,0.69911,-9.51216
1291,1291956,2.26013,0.81642,-9.85932
1292,1292956,1.52032,-0.74939,-9.00699
1293,1293956,1.50595,0.42138,-9.61272
1294,1294956,1.68791,-0.21308,-9.31584
1295,1295956,1.57778,0.31125,-9.73961
1296,1296956,1.53229,-0.09337,-9.29908
1297,1297956,2.07817,0.40701,-9.70370
1298,1298956,1.35272,-0.53630,-9.17698
1299,1299956,1.22583,0.00718,-9.51935
1300,1300956,1.70946,-0.07183,-9.54089
1301,1301956,1.35033,0.24900,-9.55765
1302,1302956,2.02071,-0.25139,-9.33499
1303,1303956,0.52433,-0.45250,-9.38048
1304,1304956,2.75573,0.80445,-10.02692
1305,1305956,1.35751,-0.68714,-8.83221
1306,1306956,1.60412,1.48680,-10.12029
1307,1307956,2.00874,-0.48842,-9.09318
1308,1308956,1.38145,0.37589,-9.45470
1309,1309956,1.71904,-0.08859,-9.31584
1310,1310956,1.51074,-0.00718,-9.45949
1311,1311956,1.70228,0.37828,-9.49540
1312,1312956,1.65200,-0.17717,-9.51935
1313,1313956,1.91776,0.33758,-9.43794
1314,1314956,1.02472,-0.44532,-9.12909
1315,1315956,1.60412,0.20351,-9.68215
1316,1316956,1.24977,-0.29449,-9.23683
1317,1317956,2.08296,0.76375,-9.92157
1318,1318956,0.93134,-1.22583,-8.78672
1319,1319956,1.68073,1.26653,-10.18015
1320,1320956,2.34153,-0.67516,-9.15782
1321,1321956,1.07260,0.44532,-9.35175
1322,1322956,2.21942,1.08936,-10.09395
1323,1323956,1.63524,-0.79966,-8.99741
1324,1324956,1.46286,0.46208,-9.61511
1325,1325956,1.75734,-0.24421,-9.33739
1326,1326956,1.47004,0.24660,-9.71328
1327,1327956,1.56341,0.01676,-9.24641
1328,1328956,2.03028,0.36392,-9.68455
1329,1329956,1.45567,-0.38786,-9.20810
1330,1330956,1.18513,-0.01915,-9.50259
1331,1331956,1.75256,-0.01197,-9.69652
1332,1332956,1.23780,0.09337,-9.50977
1333,1333956,2.20027,0.09098,-9.51456
1334,1334956,0.44053,-0.84036,-9.17698
1335,1335956,2.67911,1.11091,-10.20409
1336,1336956,1.60412,-0.88825,-8.79151
1337,1337956,1.53708,1.50835,-10.07959
1338,1338956,2.19788,-0.32082,-9.25119
1339,1339956,1.39582,0.16281,-9.31344
1340,1340956,1.68552,-0.05507,-9.26077
1341,1341956,1.51792,-0.06464,-9.39006
1342,1342956,1.62566,0.40462,-9.50259
1343,1343956,1.63045,-0.23463,-9.35415
1344,1344956,1.92015,0.44772,-9.54089
1345,1345956,1.01514,-0.48123,-9.12191
1346,1346956,1.49638,0.16520,-9.75158
1347,1347956,1.44849,-0.24900,-9.29190
1348,1348956,1.99676,0.67277,-9.91918
1349,1349956,1.14203,-1.21865,-8.83700
1350,1350956,1.51074,0.90740,-10.00537
1351,1351956,2.57856,-0.40701,-9.33739
1352,1352956,1.16598,0.18914,-9.23922
1353,1353956,2.16436,1.36230,-10.10114
1354,1354956,1.75495,-0.86431,-8.98304
1355,1355956,1.39103,0.47884,-9.63666
1356,1356956,1.76453,-0.17238,-9.35175
1357,1357956,1.42934,0.18675,-9.63427
1358,1358956,1.59454,0.09337,-9.20092
1359,1359956,2.00874,0.27294,-9.63427
1360,1360956,1.56341,-0.29688,-9.21049
1361,1361956,1.10612,-0.12929,-9.33020
1362,1362956,1.80762,0.06225,-9.61511
1363,1363956,1.19471,-0.07422,-9.33739
1364,1364956,2.35589,0.27054,-9.63427
1365,1365956,0.42377,-1.05584,-9.06205
1366,1366956,2.55222,1.24738,-10.19691
1367,1367956,1.69509,-0.92895,-8.72447
1368,1368956,1.41976,1.31921,-9.94791
1369,1369956,2.16675,-0.02873,-9.38048
1370,1370956,1.42216,-0.08859,-9.31105
1371,1371956,1.63045,0.09816,-9.38048
1372,1372956,1.61609,-0.04788,-9.42837
1373,1373956,1.69509,0.40462,-9.63187
1374,1374956,1.63285,-0.24660,-9.30626
1375,1375956,2.07577,0.44772,-9.59596
1376,1376956,1.18034,-0.52433,-9.05966
1377,1377956,1.44131,0.15802,-9.75637
1378,1378956,1.49638,-0.19632,-9.34696
1379,1379956,1.75974,0.73263,-9.82580
1380,1380956,1.36948,-1.02711,-8.90404
1381,1381956,1.20189,0.75417,-9.98622
1382,1382956,2.63362,-0.15562,-9.56723
1383,1383956,1.10133,-0.09337,-9.05966
1384,1384956,1.99916,1.43652,-10.08198
1385,1385956,1.82199,-0.87149,-8.98783
1386,1386956,1.41737,0.51236,-9.58399
1387,1387956,1.79326,-0.26097,-9.29190
1388,1388956,1.43892,0.09816,-9.62708
1389,1389956,1.64721,0.22984,-9.32302
1390,1390956,1.84114,0.17957,-9.63906
1391,1391956,1.65200,-0.13408,-9.24880
1392,1392956,1.04148,-0.25139,-9.30866
1393,1393956,1.74058,0.09816,-9.75877
1394,1394956,1.11091,-0.18435,-9.36851
1395,1395956,2.37265,0.55067,-9.72046
1396,1396956,0.46926,-1.26174,-8.82982
1397,1397956,2.30562,1.46046,-10.28070
1398,1398956,1.90339,-0.97683,-8.81306
1399,1399956,1.25696,1.09894,-9.84735
1400,1400956,2.19548,0.28970,-9.55047
1401,1401956,1.41737,-0.35913,-9.17219
1402,1402956,1.57538,0.30406,-9.40442
1403,1403956,1.61130,-0.09337,-9.29429
1404,1404956,1.60890,0.41420,-9.63906
1405,1405956,1.55144,-0.25379,-9.29190
1406,1406956,2.06141,0.53630,-9.77792
1407,1407956,1.18992,-0.57221,-9.21528
1408,1408956,1.37906,0.07183,-9.60793
1409,1409956,1.61369,-0.15562,-9.38288
1410,1410956,1.54187,0.50278,-9.76834
1411,1411956,1.66158,-0.64643,-9.07881
1412,1412956,0.87149,0.16759,-9.66779
1413,1413956,2.73418,0.31843,-9.73722
1414,1414956,1.24498,-0.40462,-8.84418
1415,1415956,1.85790,1.41976,-10.09874
1416,1416956,1.94409,-0.72065,-9.06684
1417,1417956,1.33596,0.51954,-9.51935
1418,1418956,1.73819,-0.20830,-9.28232
1419,1419956,1.42216,0.03831,-9.52413
1420,1420956,1.66636,0.31603,-9.38048
1421,1421956,1.79805,0.00958,-9.61033
1422,1422956,1.82438,0.04549,-9.39006
1423,1423956,1.02951,-0.37589,-9.28471
1424,1424956,1.76213,0.13408,-9.77553
1425,1425956,1.21147,-0.22505,-9.30626
1426,1426956,2.29365,0.66080,-9.88805
1427,1427956,0.64883,-1.29047,-8.83221
1428,1428956,2.14042,1.33357,-10.29746
1429,1429956,2.10450,-0.93613,-8.97826
1430,1430956,1.18034,0.92416,-9.73722
1431,1431956,2.30322,0.59616,-9.78510
1432,1432956,1.52989,-0.59855,-9.16261
1433,1433956,1.60890,0.37828,-9.53132
1434,1434956,1.67355,-0.16759,-9.33020
1435,1435956,1.55144,0.35674,-9.67497
1436,1436956,1.56581,-0.15083,-9.21289
1437,1437956,2.02549,0.44772,-9.75877
1438,1438956,1.24977,-0.49081,-9.12191
1439,1439956,1.28090,0.05746,-9.58399
1440,1440956,1.67594,-0.10056,-9.44034
1441,1441956,1.47004,0.30406,-9.55287
1442,1442956,1.97043,-0.33758,-9.26795
1443,1443956,0.64165,-0.18196,-9.52413
1444,1444956,2.76291,0.61292,-9.93354
1445,1445956,1.39821,-0.56503,-8.82503
1446,1446956,1.75974,1.52032,-10.17057
1447,1447956,2.00634,-0.65122,-9.13627
1448,1448956,1.42216,0.40223,-9.50977
1449,1449956,1.73101,-0.15083,-9.31344
1450,1450956,1.48441,-0.03591,-9.48583
1451,1451956,1.66636,0.36152,-9.40203
1452,1452956,1.70707,-0.12929,-9.50259
1453,1453956,1.89860,0.22505,-9.48104
1454,1454956,0.91937,-0.43096,-9.15782
1455,1455956,1.60890,0.24181,-9.68933
1456,1456956,1.26893,-0.28491,-9.22725
1457,1457956,2.21224,0.73981,-9.91199
1458,1458956,0.79009,-1.32399,-8.79630
1459,1459956,1.75974,1.29766,-10.25676
1460,1460956,2.21224,-0.78769,-9.09078
1461,1461956,1.06781,0.54348,-9.42597
1462,1462956,2.22421,0.98881,-9.92875
1463,1463956,1.56581,-0.84994,-8.98783
1464,1464956,1.51792,0.47645,-9.56484
1465,1465956,1.71425,-0.22745,-9.32302
1466,1466956,1.51792,0.25857,-9.67018
1467,1467956,1.59214,-0.07422,-9.18176
1468,1468956,2.08296,0.40701,-9.70609
1469,1469956,1.38385,-0.47405,-9.14346
1470,1470956,1.17795,-0.01197,-9.47146
1471,1471956,1.74537,-0.03831,-9.60075
1472,1472956,1.32160,0.23942,-9.50977
1473,1473956,2.17872,0.00958,-9.48583
1474,1474956,0.51475,-0.61770,-9.27035
1475,1475956,2.67672,0.99359,-10.03649
1476,1476956,1.51553,-0.74460,-8.71968
1477,1477956,1.55384,1.39103,-10.02452
1478,1478956,2.09493,-0.38786,-9.16500
1479,1479956,1.39821,0.24181,-9.31105
1480,1480956,1.69749,-0.08140,-9.27753
1481,1481956,1.54187,-0.02634,-9.47625
1482,1482956,1.71185,0.39983,-9.47864
1483,1483956,1.65679,-0.21548,-9.39006
1484,1484956,1.96564,0.39983,-9.56484
1485,1485956,1.04387,-0.54827,-9.10515
1486,1486956,1.55863,0.20590,-9.73004
1487,1487956,1.35512,-0.19154,-9.18895
1488,1488956,2.04465,0.71347,-9.86890
1489,1489956,1.07500,-1.17316,-8.83460
1490,1490956,1.58257,1.06303,-10.11071
1491,1491956,2.49476,-0.44532,-9.24162
1492,1492956,1.12049,0.24660,-9.13148
1493,1493956,2.25055,1.22344,-10.03649
1494,1494956,1.71664,-0.85712,-8.95431
1495,1495956,1.42455,0.50518,-9.54329
1496,1496956,1.72383,-0.23942,-9.20331
1497,1497956,1.41018,0.15802,-9.67018
1498,1498956,1.64482,0.04310,-9.24880
1499,1499956,1.95127,0.31843,-9.72046
1500,1500956,1.46765,-0.32561,-9.30626
1501,1501956,1.11809,-0.13168,-9.34218
1502,1502956,1.67115,0.03831,-9.64145
1503,1503956,1.18034,-0.01915,-9.37809
1504,1504956,2.24337,0.34955,-9.60314
1505,1505956,0.38307,-1.02951,-9.09557
1506,1506956,2.53785,1.24020,-10.18015
1507,1507956,1.67355,-0.90740,-8.73165
1508,1508956,1.41737,1.26653,-9.92875
1509,1509956,2.15718,-0.06943,-9.32781
1510,1510956,1.36230,-0.05028,-9.33260
1511,1511956,1.59693,-0.01915,-9.43076
1512,1512956,1.56581,-0.08619,-9.41400
1513,1513956,1.63763,0.41659,-9.59357
1514,1514956,1.61369,-0.27773,-9.38288
1515,1515956,2.03507,0.47405,-9.61272
1516,1516956,1.17795,-0.56982,-9.11233
1517,1517956,1.46046,0.18435,-9.71088
1518,1518956,1.47962,-0.17957,-9.31823
1519,1519956,1.83156,0.56743,-9.91918
1520,1520956,1.43413,-1.00078,-8.93995
1521,1521956,1.14443,0.62728,-9.93833
1522,1522956,2.61447,-0.03831,-9.57202
1523,1523956,1.14682,-0.06225,-9.14585
1524,1524956,2.07817,1.38145,-10.21845
1525,1525956,1.89381,-0.79727,-8.97107
1526,1526956,1.89381,-0.79727,-8.97107
1527,1527956,1.41976,0.56743,-9.56005
1528,1528956,1.84354,-0.20111,-9.31823
1529,1529956,1.43652,0.10056,-9.61511
1530,1530956,1.66397,0.18435,-9.33978
1531,1531956,1.84354,0.16041,-9.58878
1532,1532956,1.62087,-0.10534,-9.29429
1533,1533956,1.05105,-0.20830,-9.24401
1534,1534956,1.69509,0.16759,-9.67257
1535,1535956,1.15640,-0.11732,-9.23683
1536,1536956,2.30322,0.59376,-9.75398
1537,1537956,0.49321,-1.36709,-8.84658
1538,1538956,2.31759,1.51314,-10.28788
1539,1539956,1.88184,-1.01514,-8.73405
1540,1540956,1.26174,1.22823,-9.80426
1541,1541956,2.23379,0.28730,-9.56244
1542,1542956,1.39103,-0.38786,-9.16500
1543,1543956,1.66158,0.22984,-9.53611
1544,1544956,1.64482,-0.16041,-9.29908
1545,1545956,1.64003,0.41659,-9.62708
1546,1546956,1.58496,-0.20590,-9.23922
1547,1547956,2.09014,0.45969,-9.61511
1548,1548956,1.21625,-0.59137,-9.07881
1549,1549956,1.29526,0.08619,-9.63906
1550,1550956,1.59693,-0.15802,-9.42597
1551,1551956,1.57778,0.47405,-9.73004
1552,1552956,1.70228,-0.61052,-9.04290
1553,1553956,0.84994,0.16041,-9.63906
1554,1554956,2.72939,0.41659,-9.78031
1555,1555956,1.32639,-0.46926,-8.92080
1556,1556956,1.80523,1.43413,-10.12268
1557,1557956,1.96085,-0.67516,-9.02614
1558,1558956,1.45567,0.46687,-9.49540
1559,1559956,1.75974,-0.21787,-9.26317
1560,1560956,1.43413,0.04070,-9.55765
1561,1561956,1.73580,0.31603,-9.31344
1562,1562956,1.84593,-0.01197,-9.54568
1563,1563956,1.82678,0.08619,-9.39006
1564,1564956,1.01514,-0.35195,-9.24641
1565,1565956,1.66876,0.19154,-9.75877
1566,1566956,1.24259,-0.22505,-9.18416
1567,1567956,2.29604,0.70629,-9.83778
1568,1568956,0.65122,-1.37667,-8.82982
1569,1569956,2.09253,1.42934,-10.38844
1570,1570956,2.12366,-0.92416,-8.94713
1571,1571956,1.16598,0.89304,-9.56005
1572,1572956,2.30083,0.75417,-9.69412
1573,1573956,1.51553,-0.61531,-9.13148
1574,1574956,1.53947,0.39983,-9.60075
1575,1575956,1.67834,-0.15802,-9.33978
1576,1576956,1.56820,0.34716,-9.67736
1577,1577956,1.59933,-0.06464,-9.26077
1578,1578956,2.06380,0.46208,-9.71328
1579,1579956,1.28569,-0.56264,-9.17458
1580,1580956,1.20907,0.00239,-9.52413
1581,1581956,1.72383,-0.03591,-9.54089
1582,1582956,1.36469,0.28491,-9.55526
1583,1583956,2.09971,-0.16520,-9.23922
1584,1584956,0.54109,-0.40701,-9.40203
1585,1585956,2.76291,0.79727,-10.07001
1586,1586956,1.41976,-0.68714,-8.83221
1587,1587956,1.69031,1.55144,-10.16099
1588,1588956,2.04704,-0.53151,-9.16500
1589,1589956,1.36230,0.30646,-9.48104
1590,1590956,1.74058,-0.20351,-9.28950
1591,1591956,1.46046,-0.01915,-9.48343
1592,1592956,1.71664,0.35434,-9.41400
1593,1593956,1.71185,-0.15323,-9.42597
1594,1594956,1.89142,0.33758,-9.52653
1595,1595956,1.06542,-0.52433,-9.16500
1596,1596956,1.58017,0.23224,-9.74679
1597,1597956,1.27850,-0.33279,-9.28950
1598,1598956,2.09253,0.78051,-9.93833
1599,1599956,0.92656,-1.31921,-8.78193
1600,1600956,1.71664,1.18034,-10.11311
1601,1601956,2.41575,-0.59855,-9.21528
1602,1602956,1.12288,0.39744,-9.32781
1603,1603956,2.18112,1.16598,-9.93594
1604,1604956,1.64482,-0.87628,-8.99023
1605,1605956,1.46525,0.48602,-9.54808
1606,1606956,1.67355,-0.16281,-9.31344
1607,1607956,1.49877,0.30646,-9.65821
1608,1608956,1.61609,-0.00239,-9.25119
1609,1609956,2.02071,0.32322,-9.68933
1610,1610956,1.44131,-0.33279,-9.30387
1611,1611956,1.06303,-0.05507,-9.41161
1612,1612956,1.72861,0.03112,-9.59596
1613,1613956,1.18034,0.07422,-9.45949
1614,1614956,2.25294,0.12689,-9.57202
1615,1615956,0.39265,-0.89783,-9.10515
1616,1616956,2.64799,1.11330,-10.15860
1617,1617956,1.62087,-0.89064,-8.75320
1618,1618956,1.45807,1.40061,-10.04846
1619,1619956,2.17872,-0.15562,-9.29908
1620,1620956,1.35751,0.14126,-9.33739
1621,1621956,1.66158,-0.02155,-9.40921
1622,1622956,1.57538,-0.06225,-9.55047
1623,1623956,1.64003,0.38068,-9.64145
1624,1624956,1.54187,-0.26097,-9.29669
1625,1625956,1.95606,0.48602,-9.54329
1626,1626956,1.14922,-0.51475,-9.15303
1627,1627956,1.47004,0.11732,-9.69891
1628,1628956,1.43413,-0.28970,-9.31584
1629,1629956,1.89142,0.67038,-9.91439
1630,1630956,1.26653,-1.06303,-8.82024
1631,1631956,1.30245,0.83797,-9.94791
1632,1632956,2.56658,-0.20830,-9.49062
1633,1633956,1.12049,-0.00958,-9.12191
1634,1634956,2.05422,1.42216,-10.09874
1635,1635956,1.83156,-0.85712,-9.03332
1636,1636956,1.40540,0.61052,-9.60314
1637,1637956,1.76932,-0.14605,-9.28711
1638,1638956,1.45807,0.20590,-9.55765
1639,1639956,1.60172,0.18435,-9.21289
1640,1640956,1.88903,0.18435,-9.60075
1641,1641956,1.61609,-0.22745,-9.26077
1642,1642956,1.04627,-0.14365,-9.32063
1643,1643956,1.74058,0.08140,-9.69412
1644,1644956,1.15401,-0.04788,-9.34218
1645,1645956,2.41336,0.45729,-9.70849
1646,1646956,0.46208,-1.12527,-8.94474
1647,1647956,2.49476,1.35751,-10.26155
1648,1648956,1.78847,-0.95289,-8.78193
1649,1649956,1.33596,1.19710,-9.89284
1650,1650956,2.21703,0.17478,-9.56005
1651,1651956,1.43652,-0.25618,-9.31105
1652,1652956,1.60412,0.20590,-9.45710
1653,1653956,1.60651,-0.10056,-9.32781
1654,1654956,1.65918,0.42377,-9.62469
1655,1655956,1.58496,-0.23463,-9.27514
1656,1656956,2.06859,0.43096,-9.64863
1657,1657956,1.27372,-0.56743,-9.10036
1658,1658956,1.40300,0.12929,-9.60554
1659,1659956,1.64003,-0.18675,-9.33739
1660,1660956,1.61369,0.56503,-9.82580
1661,1661956,1.59454,-0.65601,-9.08360
1662,1662956,0.90740,0.31364,-9.69412
1663,1663956,2.72460,0.29928,-9.72285
1664,1664956,1.25696,-0.39025,-8.89685
1665,1665956,1.82438,1.47004,-10.06044
1666,1666956,1.93451,-0.74939,-8.98304
1667,1667956,1.46525,0.50996,-9.50498
1668,1668956,1.80762,-0.18675,-9.33260
1669,1669956,1.41497,0.08619,-9.55047
1670,1670956,1.62806,0.28491,-9.30147
1671,1671956,1.82678,0.03352,-9.62230
1672,1672956,1.75495,0.00718,-9.40921
1673,1673956,0.99359,-0.39744,-9.20571
1674,1674956,1.70467,0.18196,-9.72764
1675,1675956,1.20668,-0.19872,-9.28950
1676,1676956,2.30562,0.69432,-9.87608
1677,1677956,0.56743,-1.30963,-8.82742
1678,1678956,2.13563,1.39821,-10.32140
1679,1679956,2.09971,-0.95289,-8.89685
1680,1680956,1.23780,0.99599,-9.58638
1681,1681956,2.29125,0.64165,-9.72285
1682,1682956,1.42455,-0.59616,-9.11951
1683,1683956,1.57538,0.31843,-9.51456
1684,1684956,1.70228,-0.15323,-9.33499
1685,1685956,1.59933,0.36871,-9.70609
1686,1686956,1.53468,-0.12210,-9.24401
1687,1687956,1.99198,0.51715,-9.62230
1688,1688956,1.25456,-0.48842,-9.13627
1689,1689956,1.18752,0.02155,-9.54329
1690,1690956,1.69509,-0.08619,-9.50019
1691,1691956,1.35991,0.27294,-9.57681
1692,1692956,2.01831,-0.17478,-9.27993
1693,1693956,0.58419,-0.37589,-9.31823
1694,1694956,2.65756,0.80685,-9.95749
1695,1695956,1.42934,-0.66559,-8.85855
1696,1696956,1.65679,1.45328,-10.10593
1697,1697956,2.08535,-0.51715,-9.03332
1698,1698956,1.38385,0.37110,-9.41161
1699,1699956,1.72143,-0.16041,-9.27514
1700,1700956,1.52511,-0.05267,-9.50498
1701,1701956,1.69031,0.38547,-9.44991
1702,1702956,1.66876,-0.13408,-9.53132
1703,1703956,1.89860,0.29449,-9.46189
1704,1704956,1.01993,-0.51236,-9.16740
1705,1705956,1.56581,0.16520,-9.70609
1706,1706956,1.24498,-0.26815,-9.22965
1707,1707956,2.13563,0.74460,-9.94551
1708,1708956,0.88346,-1.34075,-8.75560
1709,1709956,1.80762,1.27132,-10.29746
1710,1710956,2.28167,-0.76136,-9.10036
1711,1711956,1.05824,0.56024,-9.35415
1712,1712956,2.25055,1.04627,-9.91439
1713,1713956,1.60651,-0.75417,-8.97347
1714,1714956,1.48919,0.50039,-9.56005
1715,1715956,1.73101,-0.21069,-9.27274
1716,1716956,1.50595,0.23703,-9.62230
1717,1717956,1.54187,0.01197,-9.17458
1718,1718956,2.00155,0.33279,-9.61272
1719,1719956,1.44610,-0.40462,-9.23683
1720,1720956,1.11330,-0.06464,-9.49301
1721,1721956,1.75495,-0.02634,-9.63666
1722,1722956,1.24020,0.10774,-9.41400
1723,1723956,2.23618,0.25379,-9.55047
1724,1724956,0.48363,-0.88825,-9.21289
1725,1725956,2.66953,1.21147,-10.16817
1726,1726956,1.60412,-0.87388,-8.74362
1727,1727956,1.44610,1.42216,-10.01016
1728,1728956,2.19309,-0.17238,-9.25838
1729,1729956,1.47004,0.07183,-9.35893
1730,1730956,1.66158,-0.04070,-9.37569
1731,1731956,1.55863,-0.10056,-9.42118
1732,1732956,1.67594,0.45011,-9.56005
1733,1733956,1.62087,-0.24900,-9.37330
1734,1734956,1.93451,0.46448,-9.54329
1735,1735956,1.09176,-0.52194,-9.15303
1736,1736956,1.43173,0.11492,-9.71567
1737,1737956,1.38385,-0.24421,-9.28471
1738,1738956,1.86269,0.74939,-9.96467
1739,1739956,1.17795,-1.05345,-8.85376
1740,1740956,1.43413,0.83558,-10.00537
1741,1741956,2.59531,-0.33998,-9.44752
1742,1742956,1.05584,-0.00239,-9.11233
1743,1743956,2.02310,1.32639,-10.12029
1744,1744956,1.79565,-0.85473,-8.90404
1745,1745956,1.40540,0.49560,-9.50259
1746,1746956,1.75974,-0.18196,-9.23683
1747,1747956,1.46765,0.13886,-9.57920
1748,1748956,1.59454,0.10534,-9.16500
1749,1749956,1.92494,0.22266,-9.53371
1750,1750956,1.57538,-0.26576,-9.22007
1751,1751956,1.10852,-0.15802,-9.36372
1752,1752956,1.73580,0.09577,-9.67257
1753,1753956,1.19231,-0.02394,-9.31584
1754,1754956,2.32238,0.52433,-9.71567
1755,1755956,0.43574,-1.20189,-9.05248
1756,1756956,2.48279,1.38145,-10.32859
1757,1757956,1.86269,-0.93853,-8.81306
1758,1758956,1.34794,1.28569,-9.90960
1759,1759956,2.20506,0.03352,-9.45470
1760,1760956,1.35512,-0.20351,-9.27274
1761,1761956,1.66876,0.14605,-9.44273
1762,1762956,1.60651,-0.11253,-9.37809
1763,1763956,1.64721,0.41659,-9.67497
1764,1764956,1.59214,-0.30885,-9.33978
1765,1765956,2.03507,0.46208,-9.67018
1766,1766956,1.18034,-0.60334,-9.12191
1767,1767956,1.36469,0.11971,-9.66779
1768,1768956,1.55384,-0.22984,-9.38288
1769,1769956,1.73819,0.55067,-9.86411
1770,1770956,1.46286,-0.85234,-8.92080
1771,1771956,1.11570,0.43814,-9.81623
1772,1772956,2.66953,0.11492,-9.66539
1773,1773956,1.15640,-0.23703,-8.98065
1774,1774956,1.98000,1.42216,-10.12268
1775,1775956,1.93930,-0.82361,-8.96150
1776,1776956,1.45328,0.50757,-9.51216
1777,1777956,1.78129,-0.19872,-9.24162
1778,1778956,1.41018,0.06225,-9.58638
1779,1779956,1.64960,0.23703,-9.27753
1780,1780956,1.81720,0.11492,-9.59596
1781,1781956,1.68312,-0.08859,-9.36851
1782,1782956,1.02951,-0.35434,-9.31344
1783,1783956,1.75256,0.09098,-9.70849
1784,1784956,1.13964,-0.12450,-9.27514
1785,1785956,2.26731,0.63686,-9.75877
1786,1786956,0.47405,-1.27611,-8.92319
1787,1787956,2.34153,1.34315,-10.32619
1788,1788956,1.92015,-0.97444,-8.75320
1789,1789956,1.29526,1.11809,-9.75398
1790,1790956,2.30083,0.31125,-9.56005
1791,1791956,1.42455,-0.37828,-9.13627
1792,1792956,1.61609,0.23224,-9.50019
1793,1793956,1.67834,-0.16999,-9.35175
1794,1794956,1.64721,0.34477,-9.68933
1795,1795956,1.59933,-0.27773,-9.33260
1796,1796956,2.06620,0.42377,-9.66300
1797,1797956,1.22583,-0.54827,-9.17219
1798,1798956,1.25935,0.11732,-9.61511
1799,1799956,1.56341,-0.13408,-9.33020
1800,1800956,1.65918,0.51475,-9.67497
1801,1801956,1.63763,-0.71347,-8.98544
1802,1802956,0.85234,0.21308,-9.64863
1803,1803956,2.74376,0.29928,-9.76355
1804,1804956,1.25935,-0.44053,-8.91840
1805,1805956,1.83635,1.53468,-10.07720
1806,1806956,1.89381,-0.78051,-8.94474
1807,1807956,1.35272,0.54588,-9.50977
1808,1808956,1.78368,-0.15802,-9.34457
1809,1809956,1.43173,-0.02873,-9.54568
1810,1810956,1.68312,0.28012,-9.36851
1811,1811956,1.78847,0.07422,-9.65342
1812,1812956,1.72861,0.06943,-9.41161
1813,1813956,1.01754,-0.30406,-9.23444
1814,1814956,1.73580,0.22027,-9.73961
1815,1815956,1.18513,-0.23463,-9.25598
1816,1816956,2.31759,0.75178,-9.87129
1817,1817956,0.58658,-1.33596,-8.87291
1818,1818956,2.18112,1.35272,-10.22324
1819,1819956,2.08535,-0.84276,-8.89685
1820,1820956,1.24020,0.88585,-9.68455
1821,1821956,2.27928,0.59855,-9.68933
1822,1822956,1.46765,-0.55545,-9.16740
1823,1823956,1.55863,0.33758,-9.55047
1824,1824956,1.58496,-0.13886,-9.28950
1825,1825956,1.56581,0.36871,-9.65582
1826,1826956,1.55144,-0.21787,-9.30147
1827,1827956,2.07098,0.45729,-9.71088
1828,1828956,1.25696,-0.49081,-9.15064
1829,1829956,1.23780,0.08619,-9.63187
1830,1830956,1.59214,-0.13647,-9.44991
1831,1831956,1.52032,0.47166,-9.72764
1832,1832956,1.79805,-0.58658,-9.11233
1833,1833956,0.78051,0.03352,-9.58160
1834,1834956,2.74376,0.46208,-9.87129
